pair_id,sentence,label,corruption_type,phenomenon,source
tone_0212,Ito eroja iṣẹ ti ṣafipamọ,incorrect,strip_all,tone,menyo20k
tone_0212,Ìtò èròjà iṣẹ̀ ti ṣàfipamọ́,incorrect,single_flip,tone,menyo20k
tone_0212,Itò èròjà iṣẹ́ ti ṣàfipamọ́,incorrect,single_delete,tone,menyo20k
tone_0213,"Ọmọ atiro tó ra bàtà fún bàbá ẹ̀, ọ̀rọ̀ ló fẹ́ gbọ́.",correct,none,tone,menyo20k
tone_0213,"Ọmọ atiro to ra bata fun baba ẹ, ọrọ lo fẹ gbọ.",incorrect,strip_all,tone,menyo20k
tone_0213,"Ọmọ atiro tó ra bàtà fún bàbà ẹ̀, ọ̀rọ̀ ló fẹ́ gbọ́.",incorrect,single_flip,tone,menyo20k
tone_0213,"Ọmọ atiro tó ra bàtà fun bàbá ẹ̀, ọ̀rọ̀ ló fẹ́ gbọ́.",incorrect,single_delete,tone,menyo20k
tone_0214,"Onígẹ̀gẹ́ fìlẹ̀kẹ̀ dọ́pọ̀; onílẹ̀kẹ̀ ìbá gbowo, ko rọ́rùn fìlẹ̀kẹ̀ so.",correct,none,tone,menyo20k
tone_0214,"Onigẹgẹ filẹkẹ dọpọ; onilẹkẹ iba gbowo, ko rọrun filẹkẹ so.",incorrect,strip_all,tone,menyo20k
tone_0214,"Onígẹ̀gẹ́ fìlẹ̀kẹ̀ dọ́pọ́; onílẹ̀kẹ̀ ìbá gbowo, ko rọ́rùn fìlẹ̀kẹ̀ so.",incorrect,single_flip,tone,menyo20k
tone_0214,"Onígẹ̀gẹ́ filẹ̀kẹ̀ dọ́pọ̀; onílẹ̀kẹ̀ ìbá gbowo, ko rọ́rùn fìlẹ̀kẹ̀ so.",incorrect,single_delete,tone,menyo20k
tone_0215,Àwọn oníròyìn rèé níwájú ìta Ilé Ẹjọ́ Tó Ń Rí Sọ́ràn Ẹ̀tọ́ Ọmọnìyàn.,correct,none,tone,menyo20k
tone_0215,Awọn oniroyin ree niwaju ita Ile Ẹjọ To N Ri Sọran Ẹtọ Ọmọniyan.,incorrect,strip_all,tone,menyo20k
tone_0215,Àwọn oníròyìn rèé níwájú ìta Ilé Ẹjọ̀ Tó Ń Rí Sọ́ràn Ẹ̀tọ́ Ọmọnìyàn.,incorrect,single_flip,tone,menyo20k
tone_0215,Àwọn oníròyìn rèé níwájú ìta Ilé Ẹjọ́ Tó Ń Rí Sọ́ràn Ẹtọ́ Ọmọnìyàn.,incorrect,single_delete,tone,menyo20k
tone_0216,Etí tó gbọ́ àlọ ni yó gbọ̀ọ́ àbọ̀.,correct,none,tone,menyo20k
tone_0216,Eti to gbọ alọ ni yo gbọọ abọ.,incorrect,strip_all,tone,menyo20k
tone_0216,Etí tó gbọ́ àlọ ni yó gbọ̀ọ̀ àbọ̀.,incorrect,single_flip,tone,menyo20k
tone_0216,Etí tó gbọ àlọ ni yó gbọ̀ọ́ àbọ̀.,incorrect,single_delete,tone,menyo20k
tone_0217,Ilé àjogúnbá náà di àwópalẹ̀ pẹ̀lú bí Ilé-ẹjọ́ Gíga ṣe pa àṣẹ.,correct,none,tone,menyo20k
tone_0217,Ile ajogunba naa di awopalẹ pẹlu bi Ile-ẹjọ Giga ṣe pa aṣẹ.,incorrect,strip_all,tone,menyo20k
tone_0217,Ilé àjogúnbá náà di àwòpalẹ̀ pẹ̀lú bí Ilé-ẹjọ́ Gíga ṣe pa àṣẹ.,incorrect,single_flip,tone,menyo20k
tone_0217,Ilé àjogúnbá náa di àwópalẹ̀ pẹ̀lú bí Ilé-ẹjọ́ Gíga ṣe pa àṣẹ.,incorrect,single_delete,tone,menyo20k
tone_0218,"""""""Ẹm Ẹm Ẹm!,"""" ó kọ́kọ́ tún ọ̀nà òfun rẹ̀ ṣe. """"Ẹm....Ìwọ. Ìwọ sì wá níbí?""""""",correct,none,tone,menyo20k
tone_0218,"""""""Ẹm Ẹm Ẹm!,"""" o kọkọ tun ọna ofun rẹ ṣe. """"Ẹm....Iwọ. Iwọ si wa nibi?""""""",incorrect,strip_all,tone,menyo20k
tone_0218,"""""""Ẹm Ẹm Ẹm!,"""" ó kọ́kọ́ tún ọ̀nà òfun rẹ̀ ṣe. """"Ẹm....Ìwọ. Ìwọ sì wá nìbí?""""""",incorrect,single_flip,tone,menyo20k
tone_0218,"""""""Ẹm Ẹm Ẹm!,"""" ó kọ́kọ́ tún ọ̀nà òfun rẹ̀ ṣe. """"Ẹm....Ìwọ. Ìwọ sì wá nibí?""""""",incorrect,single_delete,tone,menyo20k
tone_0219,Bí àwọn ọ̀dọ́ ní ilẹ̀ Adúláwọ̀ ṣe ń ṣe àwárí ohùn wọn lóri ìkàni Twitter.,correct,none,tone,menyo20k
tone_0219,Bi awọn ọdọ ni ilẹ Adulawọ ṣe n ṣe awari ohun wọn lori ikani Twitter.,incorrect,strip_all,tone,menyo20k
tone_0219,Bí àwọn ọ̀dọ́ ní ilẹ́ Adúláwọ̀ ṣe ń ṣe àwárí ohùn wọn lóri ìkàni Twitter.,incorrect,single_flip,tone,menyo20k
tone_0219,Bí àwọn ọ̀dọ́ ní ilẹ̀ Adúláwọ̀ ṣe ń ṣe àwárí ohun wọn lóri ìkàni Twitter.,incorrect,single_delete,tone,menyo20k
tone_0220,Ṣé o ti ń sùn,correct,none,tone,menyo20k
tone_0220,Ṣe o ti n sun,incorrect,strip_all,tone,menyo20k
tone_0220,Ṣè o ti ń sùn,incorrect,single_flip,tone,menyo20k
tone_0220,Ṣe o ti ń sùn,incorrect,single_delete,tone,menyo20k
tone_0221,#SexForGrades: Ètò Alálàyé-afẹ̀ríhàn tú àṣìírí ìwà ìyọlẹ́nu ìbálòpọ̀ ní àwọn Ifásitìi Ìwọ-oòrùn Ilẹ̀-Adúláwọ̀,correct,none,tone,menyo20k
tone_0221,#SexForGrades: Eto Alalaye-afẹrihan tu aṣiiri iwa iyọlẹnu ibalopọ ni awọn Ifasitii Iwọ-oorun Ilẹ-Adulawọ,incorrect,strip_all,tone,menyo20k
tone_0221,#SexForGrades: Ètò Alálàyé-afẹ̀ríhàn tú àṣìírí ìwà ìyọlẹ́nu ìbálòpọ̀ nì àwọn Ifásitìi Ìwọ-oòrùn Ilẹ̀-Adúláwọ̀,incorrect,single_flip,tone,menyo20k
tone_0221,#SexForGrades: Ètò Alálàyé-afẹ̀ríhàn tú àṣìírí ìwà ìyọlẹ́nu ìbálòpọ̀ ní àwọn Ifásitìi Ìwọ-oorùn Ilẹ̀-Adúláwọ̀,incorrect,single_delete,tone,menyo20k
tone_0222,"Àwọn aṣáájú-ọ̀nà déédéé pọ̀ sí i, wọ́n ti lé ní ẹgbẹ̀rún lọ́nà ọgbọ̀n (30,000).",correct,none,tone,menyo20k
tone_0222,"Awọn aṣaaju-ọna deedee pọ si i, wọn ti le ni ẹgbẹrun lọna ọgbọn (30,000).",incorrect,strip_all,tone,menyo20k
tone_0222,"Àwọn aṣáájú-ọ̀nà déèdéé pọ̀ sí i, wọ́n ti lé ní ẹgbẹ̀rún lọ́nà ọgbọ̀n (30,000).",incorrect,single_flip,tone,menyo20k
tone_0222,"Àwọn aṣáájú-ọ̀nà déédeé pọ̀ sí i, wọ́n ti lé ní ẹgbẹ̀rún lọ́nà ọgbọ̀n (30,000).",incorrect,single_delete,tone,menyo20k
tone_0223,A kì í wà nínú ìṣẹ́ ká perin tọrẹ.,correct,none,tone,menyo20k
tone_0223,A ki i wa ninu iṣẹ ka perin tọrẹ.,incorrect,strip_all,tone,menyo20k
tone_0223,A kì í wá nínú ìṣẹ́ ká perin tọrẹ.,incorrect,single_flip,tone,menyo20k
tone_0223,A kì i wà nínú ìṣẹ́ ká perin tọrẹ.,incorrect,single_delete,tone,menyo20k
tone_0224,Mi ò tiẹ̀ mọ ọ̀rẹ́ ẹ,correct,none,tone,menyo20k
tone_0224,Mi o tiẹ mọ ọrẹ ẹ,incorrect,strip_all,tone,menyo20k
tone_0224,Mi ò tiẹ̀ mọ ọ̀rẹ̀ ẹ,incorrect,single_flip,tone,menyo20k
tone_0224,Mi o tiẹ̀ mọ ọ̀rẹ́ ẹ,incorrect,single_delete,tone,menyo20k
tone_0225,--- Mà á ríi pé mo dúró pé nínú ikọ̀ City - Kompany,correct,none,tone,menyo20k
tone_0225,--- Ma a rii pe mo duro pe ninu ikọ City - Kompany,incorrect,strip_all,tone,menyo20k
tone_0225,--- Mà á ríi pé mo dúró pé nìnú ikọ̀ City - Kompany,incorrect,single_flip,tone,menyo20k
tone_0225,--- Mà á ríi pe mo dúró pé nínú ikọ̀ City - Kompany,incorrect,single_delete,tone,menyo20k
tone_0226,Báwo ni mo ṣe máa bínú,correct,none,tone,menyo20k
tone_0226,Bawo ni mo ṣe maa binu,incorrect,strip_all,tone,menyo20k
tone_0226,Báwo ni mo ṣe màa bínú,incorrect,single_flip,tone,menyo20k
tone_0226,Báwo ni mo ṣe máa bínu,incorrect,single_delete,tone,menyo20k
tone_0227,Mr Mitsotakis tófi ẹ̀yìn akegbẹ́ jọnlẹ̀ pẹ̀lú àbájáde egbelemùkú ìbò.,correct,none,tone,menyo20k
tone_0227,Mr Mitsotakis tofi ẹyin akegbẹ jọnlẹ pẹlu abajade egbelemuku ibo.,incorrect,strip_all,tone,menyo20k
tone_0227,Mr Mitsotakis tófi ẹ̀yìn akegbẹ́ jọnlẹ̀ pẹ́lú àbájáde egbelemùkú ìbò.,incorrect,single_flip,tone,menyo20k
tone_0227,Mr Mitsotakis tófi ẹ̀yìn akegbẹ́ jọnlẹ pẹ̀lú àbájáde egbelemùkú ìbò.,incorrect,single_delete,tone,menyo20k
tone_0228,Idà ń wó ilé ara ẹ̀ ó ní òún ń ba àkọ̀ jẹ́.,correct,none,tone,menyo20k
tone_0228,Ida n wo ile ara ẹ o ni oun n ba akọ jẹ.,incorrect,strip_all,tone,menyo20k
tone_0228,Idà ń wó ilé ara ẹ̀ ó ní òún ń ba àkọ̀ jẹ̀.,incorrect,single_flip,tone,menyo20k
tone_0228,Idà ń wó ile ara ẹ̀ ó ní òún ń ba àkọ̀ jẹ́.,incorrect,single_delete,tone,menyo20k
tone_0229,"""""""Èmi àtìyàwó mi....èmi àtìyàwó mi """" Òpònú ọmọ!""",correct,none,tone,menyo20k
tone_0229,"""""""Emi atiyawo mi....emi atiyawo mi """" Oponu ọmọ!""",incorrect,strip_all,tone,menyo20k
tone_0229,"""""""Èmi àtìyáwó mi....èmi àtìyàwó mi """" Òpònú ọmọ!""",incorrect,single_flip,tone,menyo20k
tone_0229,"""""""Emi àtìyàwó mi....èmi àtìyàwó mi """" Òpònú ọmọ!""",incorrect,single_delete,tone,menyo20k
tone_0230,"""Àwọn tí wọ́n bá lọ́wọ́ nínú rẹ̀ yóò di gbígbọ́n dànù kúrò nínú ìṣètò ìdánwò.""""""",correct,none,tone,menyo20k
tone_0230,"""Awọn ti wọn ba lọwọ ninu rẹ yoo di gbigbọn danu kuro ninu iṣeto idanwo.""""""",incorrect,strip_all,tone,menyo20k
tone_0230,"""Àwọn tí wọ́n bá lọ́wọ́ nínú rẹ̀ yóò di gbígbọ́n dànù kúrò nínú ìṣètó ìdánwò.""""""",incorrect,single_flip,tone,menyo20k
tone_0230,"""Àwọn tí wọ́n bá lọ́wọ́ ninú rẹ̀ yóò di gbígbọ́n dànù kúrò nínú ìṣètò ìdánwò.""""""",incorrect,single_delete,tone,menyo20k
tone_0231,Fi ọ̀ràn sínú pète ẹ̀rín; fi ebi sínú sunkún ayo.,correct,none,tone,menyo20k
tone_0231,Fi ọran sinu pete ẹrin; fi ebi sinu sunkun ayo.,incorrect,strip_all,tone,menyo20k
tone_0231,Fi ọ̀ràn sínú pète ẹ̀rìn; fi ebi sínú sunkún ayo.,incorrect,single_flip,tone,menyo20k
tone_0231,Fi ọ̀ràn sínú pète ẹrín; fi ebi sínú sunkún ayo.,incorrect,single_delete,tone,menyo20k
tone_0232,Àwọn akẹ́kọ̀ọ́ le rí ẹ̀kọ́ kà,correct,none,tone,menyo20k
tone_0232,Awọn akẹkọọ le ri ẹkọ ka,incorrect,strip_all,tone,menyo20k
tone_0232,Àwọn akẹ́kọ̀ọ́ le rì ẹ̀kọ́ kà,incorrect,single_flip,tone,menyo20k
tone_0232,Àwọn akẹkọ̀ọ́ le rí ẹ̀kọ́ kà,incorrect,single_delete,tone,menyo20k
tone_0233,"Èémí- àmísíta, ó súmọ́ bẹ́ẹ̀.",correct,none,tone,menyo20k
tone_0233,"Eemi- amisita, o sumọ bẹẹ.",incorrect,strip_all,tone,menyo20k
tone_0233,"Èémí- àmìsíta, ó súmọ́ bẹ́ẹ̀.",incorrect,single_flip,tone,menyo20k
tone_0233,"Èémí- àmísita, ó súmọ́ bẹ́ẹ̀.",incorrect,single_delete,tone,menyo20k
tone_0234,"Ọmọrí odó pani lọ́tọ̀, ká tó wí pé ká kùn ún lóògùn.",correct,none,tone,menyo20k
tone_0234,"Ọmọri odo pani lọtọ, ka to wi pe ka kun un loogun.",incorrect,strip_all,tone,menyo20k
tone_0234,"Ọmọrí odó pani lọ́tọ̀, ká tó wí pé ká kùn ùn lóògùn.",incorrect,single_flip,tone,menyo20k
tone_0234,"Ọmọrí odó pani lọ́tọ̀, ká tó wí pé ka kùn ún lóògùn.",incorrect,single_delete,tone,menyo20k
tone_0235,A kì í ti ojú ogun wẹ́fọ́n.,correct,none,tone,menyo20k
tone_0235,A ki i ti oju ogun wẹfọn.,incorrect,strip_all,tone,menyo20k
tone_0235,A kì í ti ojú ogun wẹ̀fọ́n.,incorrect,single_flip,tone,menyo20k
tone_0235,A kì í ti ojú ogun wẹ́fọn.,incorrect,single_delete,tone,menyo20k
tone_0236,"Ifẹ́ mi àti àtìlẹyìn mi fún ikọ̀ yìí, yóò wà títí ayérayé.",correct,none,tone,menyo20k
tone_0236,"Ifẹ mi ati atilẹyin mi fun ikọ yii, yoo wa titi ayeraye.",incorrect,strip_all,tone,menyo20k
tone_0236,"Ifẹ́ mi àti àtìlẹyìn mi fún ikọ̀ yìí, yóó wà títí ayérayé.",incorrect,single_flip,tone,menyo20k
tone_0236,"Ifẹ mi àti àtìlẹyìn mi fún ikọ̀ yìí, yóò wà títí ayérayé.",incorrect,single_delete,tone,menyo20k
tone_0237,"Mo jẹ́ri ìgboyà mi, ṣùgbọ́n mo béére àwọn ìbéèrè alágbára.",correct,none,tone,menyo20k
tone_0237,"Mo jẹri igboya mi, ṣugbọn mo beere awọn ibeere alagbara.",incorrect,strip_all,tone,menyo20k
tone_0237,"Mo jẹ́ri ígboyà mi, ṣùgbọ́n mo béére àwọn ìbéèrè alágbára.",incorrect,single_flip,tone,menyo20k
tone_0237,"Mo jẹ́ri ìgboyà mi, ṣùgbọn mo béére àwọn ìbéèrè alágbára.",incorrect,single_delete,tone,menyo20k
tone_0238,---Ààrẹ Buhari dé sí New York fún Ìpàdé Àpérò Àjọ UN.,correct,none,tone,menyo20k
tone_0238,---Aarẹ Buhari de si New York fun Ipade Apero Ajọ UN.,incorrect,strip_all,tone,menyo20k
tone_0238,---Ààrẹ Buhari dè sí New York fún Ìpàdé Àpérò Àjọ UN.,incorrect,single_flip,tone,menyo20k
tone_0238,---Ààrẹ Buhari dé sí New York fún Ìpàdé Àperò Àjọ UN.,incorrect,single_delete,tone,menyo20k
tone_0239,"Iná Ńlá Sọ Nílùú Manaus, ní Brazil",correct,none,tone,menyo20k
tone_0239,"Ina Nla Sọ Niluu Manaus, ni Brazil",incorrect,strip_all,tone,menyo20k
tone_0239,"Iná Ńlà Sọ Nílùú Manaus, ní Brazil",incorrect,single_flip,tone,menyo20k
tone_0239,"Ina Ńlá Sọ Nílùú Manaus, ní Brazil",incorrect,single_delete,tone,menyo20k
tone_0240,Ẹní máa ké ìbòsí á pa baba rẹ̀ jẹ.,correct,none,tone,menyo20k
tone_0240,Ẹni maa ke ibosi a pa baba rẹ jẹ.,incorrect,strip_all,tone,menyo20k
tone_0240,Ẹní màa ké ìbòsí á pa baba rẹ̀ jẹ.,incorrect,single_flip,tone,menyo20k
tone_0240,Ẹní máa ké ìbòsí a pa baba rẹ̀ jẹ.,incorrect,single_delete,tone,menyo20k
tone_0241,Ìjì Líle Tí Wọ́n Pè Ní Typhoon Bualoi Ṣọṣẹ́ Lórílẹ̀-Èdè Japan,correct,none,tone,menyo20k
tone_0241,Iji Lile Ti Wọn Pe Ni Typhoon Bualoi Ṣọṣẹ Lorilẹ-Ede Japan,incorrect,strip_all,tone,menyo20k
tone_0241,Ìjì Líle Tí Wọ́n Pé Ní Typhoon Bualoi Ṣọṣẹ́ Lórílẹ̀-Èdè Japan,incorrect,single_flip,tone,menyo20k
tone_0241,Ìjì Líle Tí Wọ́n Pè Ní Typhoon Bualoi Ṣọṣẹ́ Lórílẹ̀-Edè Japan,incorrect,single_delete,tone,menyo20k
tone_0242,--- Nadal fàgbà han Thiem láti gba ife-ẹ̀yẹ French Open.,correct,none,tone,menyo20k
tone_0242,--- Nadal fagba han Thiem lati gba ife-ẹyẹ French Open.,incorrect,strip_all,tone,menyo20k
tone_0242,--- Nadal fàgbà han Thiem làti gba ife-ẹ̀yẹ French Open.,incorrect,single_flip,tone,menyo20k
tone_0242,--- Nadal fàgbà han Thiem láti gba ife-ẹyẹ French Open.,incorrect,single_delete,tone,menyo20k
tone_0243,Ipò àtẹ tuntun mìíran yóò tún jáde lọ́jọ́ karùndínlógún oṣù kẹta .,correct,none,tone,menyo20k
tone_0243,Ipo atẹ tuntun miiran yoo tun jade lọjọ karundinlogun oṣu kẹta .,incorrect,strip_all,tone,menyo20k
tone_0243,Ipò àtẹ tuntun mìíran yóò tún jáde lọ́jọ̀ karùndínlógún oṣù kẹta .,incorrect,single_flip,tone,menyo20k
tone_0243,Ipò àtẹ tuntun mìíran yóò tún jáde lọjọ́ karùndínlógún oṣù kẹta .,incorrect,single_delete,tone,menyo20k
tone_0244,Arúgbó ṣoge rí; àkísà-á lògbà rí.,correct,none,tone,menyo20k
tone_0244,Arugbo ṣoge ri; akisa-a logba ri.,incorrect,strip_all,tone,menyo20k
tone_0244,Arúgbò ṣoge rí; àkísà-á lògbà rí.,incorrect,single_flip,tone,menyo20k
tone_0244,Arúgbó ṣoge rí; àkísà-a lògbà rí.,incorrect,single_delete,tone,menyo20k
tone_0245,Ó jọ bí ẹni pé a ti kan ǹkan.,correct,none,tone,menyo20k
tone_0245,O jọ bi ẹni pe a ti kan nkan.,incorrect,strip_all,tone,menyo20k
tone_0245,Ó jọ bì ẹni pé a ti kan ǹkan.,incorrect,single_flip,tone,menyo20k
tone_0245,Ó jọ bí ẹni pe a ti kan ǹkan.,incorrect,single_delete,tone,menyo20k
tone_0246,Àbí ṣé a lè lo oríṣiríṣi ìbòmú?,correct,none,tone,menyo20k
tone_0246,Abi ṣe a le lo oriṣiriṣi ibomu?,incorrect,strip_all,tone,menyo20k
tone_0246,Ábí ṣé a lè lo oríṣiríṣi ìbòmú?,incorrect,single_flip,tone,menyo20k
tone_0246,Àbí ṣé a lè lo oríṣiríṣi ibòmú?,incorrect,single_delete,tone,menyo20k
tone_0247,--- Ancelotti kọ̀ láti ṣiṣẹ́ gẹ́gẹ́ bí akọ́nimọ̀ọ́gbá ikọ̀ agbábọ́ọ̀lù orílẹ̀-èdè Italy.,correct,none,tone,menyo20k
tone_0247,--- Ancelotti kọ lati ṣiṣẹ gẹgẹ bi akọnimọọgba ikọ agbabọọlu orilẹ-ede Italy.,incorrect,strip_all,tone,menyo20k
tone_0247,--- Ancelotti kọ́ láti ṣiṣẹ́ gẹ́gẹ́ bí akọ́nimọ̀ọ́gbá ikọ̀ agbábọ́ọ̀lù orílẹ̀-èdè Italy.,incorrect,single_flip,tone,menyo20k
tone_0247,--- Ancelotti kọ̀ láti ṣiṣẹ́ gẹ́gẹ́ bí akọ́nimọ̀ọ́gbá ikọ̀ agbábọ́ọ̀lù orílẹ-èdè Italy.,incorrect,single_delete,tone,menyo20k
tone_0248,"Àlàmú yípo, ó ń wòye ìgbòkègbodò inú ìlú náà.",correct,none,tone,menyo20k
tone_0248,"Alamu yipo, o n woye igbokegbodo inu ilu naa.",incorrect,strip_all,tone,menyo20k
tone_0248,"Àlàmú yípo, ó ń wóye ìgbòkègbodò inú ìlú náà.",incorrect,single_flip,tone,menyo20k
tone_0248,"Àlàmú yípo, ó ń wòye ìgbòkègbodò inu ìlú náà.",incorrect,single_delete,tone,menyo20k
tone_0249,Àwọn Ẹlẹ́rìí ní Ecuador Ń Wàásù Fáwọn Èèyàn Láì Kúrò Nílé,correct,none,tone,menyo20k
tone_0249,Awọn Ẹlẹrii ni Ecuador N Waasu Fawọn Eeyan Lai Kuro Nile,incorrect,strip_all,tone,menyo20k
tone_0249,Àwọn Ẹlẹ́rìí ní Ecuador Ń Wàásù Fáwọn Èèyàn Làì Kúrò Nílé,incorrect,single_flip,tone,menyo20k
tone_0249,Àwọn Ẹlẹ́rií ní Ecuador Ń Wàásù Fáwọn Èèyàn Láì Kúrò Nílé,incorrect,single_delete,tone,menyo20k
tone_0250,"Nínú apèsè wọ̀nyí, ìtìlẹ́yìn wà fún HTTPS, tàbí ìyí-dátà-padà-sí-odù-ààbò ìpele-ìṣíkúrò.",correct,none,tone,menyo20k
tone_0250,"Ninu apese wọnyi, itilẹyin wa fun HTTPS, tabi iyi-data-pada-si-odu-aabo ipele-iṣikuro.",incorrect,strip_all,tone,menyo20k
tone_0250,"Nínú apèsè wọ̀nyí, ìtìlẹ́yìn wà fún HTTPS, tàbí ìyí-dátà-padà-sí-odù-áàbò ìpele-ìṣíkúrò.",incorrect,single_flip,tone,menyo20k
tone_0250,"Nínú apèsè wọ̀nyí, ìtìlẹ́yìn wa fún HTTPS, tàbí ìyí-dátà-padà-sí-odù-ààbò ìpele-ìṣíkúrò.",incorrect,single_delete,tone,menyo20k
tone_0251,E ó lọ́rọ̀ kíákíá tí ẹ bá kọ́kọ́ wà lálàáfíà.,correct,none,tone,menyo20k
tone_0251,E o lọrọ kiakia ti ẹ ba kọkọ wa lalaafia.,incorrect,strip_all,tone,menyo20k
tone_0251,E ó lọ́rọ̀ kíákíá tí ẹ bá kọ́kọ̀ wà lálàáfíà.,incorrect,single_flip,tone,menyo20k
tone_0251,E ó lọ́rọ̀ kiákíá tí ẹ bá kọ́kọ́ wà lálàáfíà.,incorrect,single_delete,tone,menyo20k
tone_0252,Ewu jẹ́ atọ́ka wípé ìdẹ́rùbà kan ṣì ohun-ìní kan yóò wáyé.,correct,none,tone,menyo20k
tone_0252,Ewu jẹ atọka wipe idẹruba kan ṣi ohun-ini kan yoo waye.,incorrect,strip_all,tone,menyo20k
tone_0252,Ewu jẹ́ atọ́ka wípé ìdẹ́rùbà kan ṣì ohun-ìní kan yòò wáyé.,incorrect,single_flip,tone,menyo20k
tone_0252,Ewu jẹ́ atọ́ka wípé ìdẹ́rùbà kan ṣì ohun-ìní kan yóò wáye.,incorrect,single_delete,tone,menyo20k
tone_0253,Àìtó Ìpolongo fún àwọn olùgbé ìlú,correct,none,tone,menyo20k
tone_0253,Aito Ipolongo fun awọn olugbe ilu,incorrect,strip_all,tone,menyo20k
tone_0253,Àìtó Ìpolongo fùn àwọn olùgbé ìlú,incorrect,single_flip,tone,menyo20k
tone_0253,Àìtó Ìpolongo fún àwọn olùgbé ilú,incorrect,single_delete,tone,menyo20k
tone_0254,"Iye owó ìsọdọ̀tun, bíbo oru, àkójọpọ̀ agbára àti imọ̀-ẹ̀rọ agbára inú-ilé gbogbo ti ń dínkù.",correct,none,tone,menyo20k
tone_0254,"Iye owo isọdọtun, bibo oru, akojọpọ agbara ati imọ-ẹrọ agbara inu-ile gbogbo ti n dinku.",incorrect,strip_all,tone,menyo20k
tone_0254,"Iye owó ìsọdọ̀tun, bíbo oru, àkójọpọ̀ agbára àti imọ́-ẹ̀rọ agbára inú-ilé gbogbo ti ń dínkù.",incorrect,single_flip,tone,menyo20k
tone_0254,"Iye owó ìsọdọ̀tun, bíbo oru, àkójọpọ̀ agbára àti imọ̀-ẹ̀rọ agbára inú-ile gbogbo ti ń dínkù.",incorrect,single_delete,tone,menyo20k
tone_0255,"Ẹni tó fi irun dúdú ṣeré, yó fi funfun sin ẹniẹlẹ́ni.",correct,none,tone,menyo20k
tone_0255,"Ẹni to fi irun dudu ṣere, yo fi funfun sin ẹniẹlẹni.",incorrect,strip_all,tone,menyo20k
tone_0255,"Ẹni tó fi irun dúdù ṣeré, yó fi funfun sin ẹniẹlẹ́ni.",incorrect,single_flip,tone,menyo20k
tone_0255,"Ẹni tó fi irun dúdú ṣere, yó fi funfun sin ẹniẹlẹ́ni.",incorrect,single_delete,tone,menyo20k
tone_0256,"Mo máa pa ẹ́, mo dẹ̀ máa fi ẹ́ sílẹ̀",correct,none,tone,menyo20k
tone_0256,"Mo maa pa ẹ, mo dẹ maa fi ẹ silẹ",incorrect,strip_all,tone,menyo20k
tone_0256,"Mo máa pa ẹ́, mo dẹ̀ máa fi ẹ́ sìlẹ̀",incorrect,single_flip,tone,menyo20k
tone_0256,"Mo máa pa ẹ́, mo dẹ máa fi ẹ́ sílẹ̀",incorrect,single_delete,tone,menyo20k
tone_0257,Ó hàn gbangba wí pé ìfọwọ́sowọ́pọ̀ ọlọ́pọ̀ ṣe pàkàkì.,correct,none,tone,menyo20k
tone_0257,O han gbangba wi pe ifọwọsowọpọ ọlọpọ ṣe pakaki.,incorrect,strip_all,tone,menyo20k
tone_0257,Ó hàn gbangba wí pé ìfọwọ́sowọ́pọ̀ ọlọ̀pọ̀ ṣe pàkàkì.,incorrect,single_flip,tone,menyo20k
tone_0257,Ó hàn gbangba wi pé ìfọwọ́sowọ́pọ̀ ọlọ́pọ̀ ṣe pàkàkì.,incorrect,single_delete,tone,menyo20k
tone_0258,"Torí bí mo ṣe rìn káàkiri, mi ò rí àṣíkiri tàbí ogúnléndé kankan.",correct,none,tone,menyo20k
tone_0258,"Tori bi mo ṣe rin kaakiri, mi o ri aṣikiri tabi ogunlende kankan.",incorrect,strip_all,tone,menyo20k
tone_0258,"Torí bí mo ṣe rìn kààkiri, mi ò rí àṣíkiri tàbí ogúnléndé kankan.",incorrect,single_flip,tone,menyo20k
tone_0258,"Torí bí mo ṣe rìn káàkiri, mi ò ri àṣíkiri tàbí ogúnléndé kankan.",incorrect,single_delete,tone,menyo20k
tone_0259,"Ní inú òfíì àti ọ̀láà, ọmọ páńdọ̀rọ̀ ń gbó.",correct,none,tone,menyo20k
tone_0259,"Ni inu ofii ati ọlaa, ọmọ pandọrọ n gbo.",incorrect,strip_all,tone,menyo20k
tone_0259,"Ní inú òfíì àti ọ̀láà, ọmọ páǹdọ̀rọ̀ ń gbó.",incorrect,single_flip,tone,menyo20k
tone_0259,"Ní inú òfíì àti ọláà, ọmọ páńdọ̀rọ̀ ń gbó.",incorrect,single_delete,tone,menyo20k
tone_0260,"Ó ju ẹ̀rín lọ. Ó dáa fún un làsìkòyìí pé, kí ó tètèkúrò.",correct,none,tone,menyo20k
tone_0260,"O ju ẹrin lọ. O daa fun un lasikoyii pe, ki o tetekuro.",incorrect,strip_all,tone,menyo20k
tone_0260,"Ó ju ẹ̀rín lọ. Ó dáa fùn un làsìkòyìí pé, kí ó tètèkúrò.",incorrect,single_flip,tone,menyo20k
tone_0260,"Ó ju ẹ̀rín lọ. Ó dáa fún un làsìkòyií pé, kí ó tètèkúrò.",incorrect,single_delete,tone,menyo20k
tone_0261,"""""""Ṣé o ò gbọ́ àṣẹ mi ni?""""""",correct,none,tone,menyo20k
tone_0261,"""""""Ṣe o o gbọ aṣẹ mi ni?""""""",incorrect,strip_all,tone,menyo20k
tone_0261,"""""""Ṣé o ò gbọ́ áṣẹ mi ni?""""""",incorrect,single_flip,tone,menyo20k
