sentence,source,word_count
Àtẹ̀jáde ìtúmọ̀ 19 Èrèlé 2019 12 : 39 GMT,masakhaner,9
Àwòrán láti ọwọ́ Borges Nhamira pẹ̀lú àṣẹ ìlò .,masakhaner,9
Ó yẹ kí ẹjọ́ọ wọn ó parí lọ́dún yìí .,masakhaner,10
# FreeAmade : Ìpolongo láti gba Akọ̀ròyìn Mozambique sílẹ̀,masakhaner,9
Amnesty International náà sọ̀rọ̀ :,masakhaner,5
Àtẹ̀jáde ìtúmọ̀ 29 Ẹrẹ́nà 2019 16 : 00 GMT,masakhaner,9
Ibi tí àyípadà ti bẹ̀rẹ̀,masakhaner,5
Ó sọ fún àwọn akọ̀ròyìn pé :,masakhaner,7
Ó jẹ́ agbègbè kan tí ó lọ́rọ̀ jù ní àgbáyé .,masakhaner,11
Èèyàn lè jẹ àǹfààní rẹ̀ lọ́nà tó mọ́gbọ́n dání .,masakhaner,10
"Àwòrán : Àjọ tí ó ń rí sí ààbò gbogboògbò , CC 2 . 0",masakhaner,15
Alátakò tí kò ṣe é borí,masakhaner,6
Kí ni ìdí fún ìkórìíra àti òǹgbẹ fún ìṣubúu wa ?,masakhaner,11
Àwa náà ní láti di aṣíwájú fún ara wa …,masakhaner,10
Ìfẹsẹ̀múlẹ̀ tí ó ń lọ,masakhaner,5
Wọ́n jẹ́ ọ̀wọ́ àwọn tí ó nílò aṣojú .,masakhaner,9
Burundi : Kọ Ìkọkúkọ sórí àwòrán Ààrẹ — kí o wẹ̀wọ̀n,masakhaner,11
Àtẹ̀jáde ìtúmọ̀ 20 Igbe 2019 18 : 53 GMT,masakhaner,9
"Ààrẹ Jacob Zuma bẹ Burundi wo ní 25 , oṣù Èrèlé ọdún 2016 .",masakhaner,14
Orísun àwòrán : ìjọba ZA .,masakhaner,6
"Flickr , àṣẹ CC .",masakhaner,5
Wọ́n bu ẹnu àtẹ́ lu ìwà yìí gidigidi .,masakhaner,9
"Nkurunziza , ’ Adarí ayérayé tó ga jù’",masakhaner,8
Pierre Nkurunziza ti jẹ ààrẹ ilẹ̀ Burundi láti ọdún 2005 .,masakhaner,11
"Wọ́n pè é ní “ adarí ayérayé tó ga jù """""""" .",masakhaner,12
"Òun ni òbíi wa , òun ni ó ń gbà wá nímọ̀ràn .",masakhaner,13
"Ní tiwa , olórí tó dára jù ni a ní .",masakhaner,11
"Pẹ̀lú àwọn ìdojúkọ wọ̀nyí , “ ipò náà """""""" le sí i .",masakhaner,13
Àwọn aláṣẹ sì ń fi ìkanra mú gbogbo ìhàlẹ̀ tí wọ́n ń rí .,masakhaner,14
Bí ó tilẹ̀ jẹ́ pé ẹgbẹẹgbẹ̀rún ti padà sílé .,masakhaner,10
Àtẹ̀jáde ìtúmọ̀ 30 Igbe 2019 17 : 43 GMT,masakhaner,9
"Àgékúrò àwòrán adarí iléeṣẹ́ náà , Irina Reyder ní ọ́fíìsì iléeṣẹ́ BlaBlaCar ti Russia .",masakhaner,15
Àwòrán láti orí Ojú ewé .,masakhaner,6
Reyder kọ nípa ìṣẹ̀lẹ̀ náà sójú ìwé Facebook rẹ̀ .,masakhaner,10
E : Ta ni yóò wá jẹ́ alámọ̀dájú náà ?,masakhaner,10
"PR : Adarí iléeṣẹ́ wa ni , Irina Reyder",masakhaner,9
"Fún àpẹẹrẹ , tí a bá ní agbẹjọ́rò gidi kan .",masakhaner,11
Ó ń láti jẹ́ ọkùnrin .,masakhaner,6
Bóyá kí ìwọ Sergey ó ṣe ìfọ̀rọ̀wọ́rọ̀ náà ?,masakhaner,9
Ṣé àwọn alámọ̀dájú tuntun yìí á mọ̀ dájú dánu ?,masakhaner,10
Reyder ń béèrè ìbéèrè ìkẹ́gàn náà lọ́wọ́ àwọn èèyàn - an rẹ̀ .,masakhaner,13
Bí ó tilẹ̀ jẹ́ pé àlàyé wọn kò fìdí èyí múlẹ̀ tó :,masakhaner,13
Ìpolongo ìtakò Kérésìmesì ìlú China mú yíyan àjọyọ̀ le fún ọmọ - ìlú,masakhaner,13
Àtẹ̀jáde ìtúmọ̀ 23 Ọ̀pẹ 2018 13 : 23 GMT,masakhaner,9
Kókó ìròyìn àkọ́kọ́ 1 .,masakhaner,5
Àjọ̀dún Òyìnbó ń bọ̀ lọ́nà dẹ̀dẹ̀ .,masakhaner,7
"Kí a ṣe àjọyọ̀ àbí kí á máà ṣe é , ìbéèrè ni ìyẹn .",masakhaner,15
Ọmọ China ni mí n kò sì kí ń ṣe àjọyọ̀ Òyìnbó .,masakhaner,13
Sọ pé rárá fún ìṣàjọyọ̀ àjọ̀dún Òyìnbó nínú ọgbà ilé - ìwé .,masakhaner,13
Ẹgbẹ́ òṣèlú - ìpínlẹ̀ ti kọ ẹ̀yìn sí àjọ̀dún Òyìnbó .,masakhaner,11
Àjọyọ̀ àjọ̀dún ti wa di ọ̀rọ̀ ìṣèlú .,masakhaner,8
A gbọdọ̀ sọ ọjọ́ ìbíi rẹ̀ di Kérésìmesì China .,masakhaner,10
Gbé ìgbésẹ̀ kí o kọ àjọ̀dún Òyìnbó .,masakhaner,8
Àmọ́ àwọn ènìyàn kan lórí Weibo kò rí ọ̀rọ̀ ọlọgbọ́n kankan nínú àríyànjiyàn wọ̀nyí .,masakhaner,15
Àwọn ọ̀dọ́ máa ń ṣe àjọyọ̀ àjọ̀dún Òyìnbó nítorí àríyá àti fún ayọ̀ .,masakhaner,14
"Àwọn àjọ̀dún wọ̀nyí lè mú ìkóúnjẹjẹ gbòòrò , kí ni ó burú nínú ìyẹn ?",masakhaner,15
"Ẹgbẹ́kíkó , ìkóraẹni - níjàánu",masakhaner,5
Ònlo Weibo kan fi ẹ̀hónú hàn :,masakhaner,7
Kérésìmesì ń bọ̀ lọ́nà dẹ̀dẹ̀ .,masakhaner,6
Ojú kan tí gbogbo ènìyàn dúró sí ti kún .,masakhaner,10
Ìkìlọ̀ lórí ìtako àjọ̀dún Òyìnbó ní inú ọgbà ilé - ìwé .,masakhaner,12
Àwọn òǹlo Weibo kan ti pín ìkìlọ̀ ilé - ìwé ti a fún akẹ́kọ̀ọ́ .,masakhaner,15
Ìyàlẹ́nu ni ó jẹ́ fún ìyá kan nígbàtí ọmọọ rẹ̀ kọ ẹ̀bùn Kérésìmesì .,masakhaner,14
Ìyá kọ sórí Weibo :,masakhaner,5
"Ìyá : Ọmọ mi , ẹ̀bùn wo lo fẹ́ fún Kérésìmesì ?",masakhaner,12
"Ó dáa , dájúdájú onígbọràn ọmọ ẹgbẹ́ òṣèlú àti àwọn ará ìlú ni ọ́ .",masakhaner,15
"Síbẹ̀ , àwọn akẹ́kọ̀ọ́ ilé - ẹ̀kọ́ gíga ṣe àròjinlẹ̀ .",masakhaner,11
Akẹ́kọ̀ọ́ kan ní ìbéèrè lórí òfin ilé - ìwé lórí Weibo :,masakhaner,12
Àwọn kan ti yan ìṣàjọyọ̀ àjọ̀dún náà ní ìkọ̀kọ̀ .,masakhaner,10
Ilé - iṣẹ́ ti sọ ayẹyẹ àjọyọ̀ àjọ̀dún Òyìnbó di èèwọ̀ .,masakhaner,12
Ẹ jẹ́ kí a fẹ́ àlàáfíà .,masakhaner,7
Òǹlo Weibo mìíràn fi èròńgbàa rẹ̀ hàn pẹ̀lú ohun tí ó fẹ́ fún Kérésìmesì :,masakhaner,15
Ẹ kú ọdún Kérésìmesì !,masakhaner,5
Mo nífẹ̀ẹ́ - ẹ̀ rẹ olúwa !,masakhaner,7
"Bàba Kérésìmesì , jọ̀wọ́ fún mi ní ìbọsẹ̀ nílá gbàngbà pẹ̀lú òmìnira nínúu rẹ̀ .",masakhaner,15
Òṣìṣẹ́ inú ọkọ̀ òfuurufú olóbìrin nìkan wọ ìwé ìtàn ní Mozambique,masakhaner,11
Àtẹ̀jáde ìtúmọ̀ 23 Ọ̀pẹ 2018 20 : 30 GMT,masakhaner,9
ỌJỌ́ ÌTÀN – Ikọ̀ ọkọ̀ òfuurufú,masakhaner,6
Ikọ̀ ẹ kú oríire !,masakhaner,5
"Mozambique , kú oríire !",masakhaner,5
Fún ọ̀pọ̀lọpọ̀ obìrin nínú iṣẹ́ gbogbo .,masakhaner,7
Nítorí wọ́n bẹ̀rù agbára rẹ̀ .,masakhaner,6
Àtẹ̀jáde ìtúmọ̀ 28 Ọ̀pẹ 2018 9 : 39 GMT,masakhaner,9
Akẹ́kọ̀ọ́ Ifásitì Haromaya ní Ethiopia ń fi àmì ìtako ìjọba hàn .,masakhaner,12
Àwòrán tí a pín lórí ẹ̀rọ - alátagbà .,masakhaner,9
Ọ̀rọ̀ sísọ lórí ayélujára ti ń rí ìfúnpa láti ọwọ́ ìjọba díẹ̀ díẹ̀ .,masakhaner,14
Ta ni ẹni tí ó ń sọ bóyá ọ̀rọ̀ kan jẹ́ àfojúdi ?,masakhaner,13
"Ní àgbáyé , ọmọ - ìlú ní ẹ̀tọ́ láti wá àìṣedéédé aláṣẹ ìjọba .",masakhaner,14
Máà jìyà nínú ìdákẹ́rọrọ — máa wí lọ,masakhaner,8
"Ní ìgbà mìíràn , ó máa mú wọn pa àwọn ìwàa wọn tì .",masakhaner,14
Ìrírí akọbúlọ́ọ̀gù Zone9 ìlú Ethiopia jẹ́ àpẹẹrẹ .,masakhaner,8
Orí Twitter ni Zelalem Kiberet ti pín àwòrán yìí .,masakhaner,10
"Bí wọ́n ti ṣe sọ , iná amọ́roro ìtàgé wálẹ̀ díẹ̀ .",masakhaner,12
Ohùn - un wọn mú kí iyàrá ètò pa lọ́lọ́ .,masakhaner,11
"Àpapọ̀ Akọbúlọ́ọ̀gù Zone9 ní Addis Ababa , ní ọdún 2012 .",masakhaner,11
Endalk Chala ni ó ni àwòrán .,masakhaner,7
"inúu wa dùn nítorí wípé a fún àwọn ènìyàn mìíràn ní ìmísí ni . """"""""",masakhaner,15
Ìjàm̀bá Àwọn Ológun Mauritania 28 tí wọ́n pa ní ọjọ́ Òmìnira tí a kò sọ,masakhaner,15
Àtẹ̀jáde ìtúmọ̀ 2 Ṣẹẹrẹ 2019 17 : 32 GMT,masakhaner,9
"Ààrẹ Ìgbìmọ̀ àwọn Inal - France , Youba Dianka , ṣàlàyé :",masakhaner,12
"Láìsí àní - àní , èpè ja àwọn ológun 28 yẹn lóru ọjọ́ náà .",masakhaner,15
Àwọn Ẹni - orí - kó - yọ sọ̀rọ̀ síta,masakhaner,10
A ò sì gbọdọ̀ fi ẹhónú hàn …,masakhaner,8
Ó ṣe àpèjúwe àwọn ìfìyàorójẹni tí òun pẹ̀lú àwọn ológun mìíràn rí :,masakhaner,13
Wọ́n á sì wọ ìbòjú padà .,masakhaner,7
Ní iwájú wọn ni wọ́n ti pa á .,masakhaner,9
‘Kò tún gbọdọ̀ ṣẹlẹ̀ mọ́’,masakhaner,5
ènìyàn lè rántí kí wọ́n sì sọ pé “ KÒ TÚN GBỌDỌ̀ ṢẸLẸ̀ MỌ́’ .,masakhaner,15
"Ọ̀gbẹ́ni ààrẹ , àkósoò rẹ ti ṣe àmúlò òfin ìyàsọ́tọ̀ àti ìyọkúrò ẹ̀yà .",masakhaner,14
Àtẹ̀jáde ìtúmọ̀ 7 Ṣẹẹrẹ 2019 17 : 26 GMT,masakhaner,9
"Alaa Abd El Fattah , àwòrán láti ọwọ́ Nariman El - Mofty .",masakhaner,13
Abẹ́ ìṣọ́ ọlọ́pàá ni yóò wà fún àkókò yìí .,masakhaner,10
A ní láti ṣe iṣẹ́ ìpìlẹ̀ fún ìtako èyí .,masakhaner,10
Dídarapọ̀ mọ́n ìpolongo # FreeAlaa,masakhaner,5
Mo ń retí ìmísí ọ̀nà tí ẹ ó gbà tún un ṣe .,masakhaner,13
Torí ìdí èyí máa bá wa ronú !,masakhaner,8
Ìwọ́de afẹ́ àwọn abódiakọ - akọ́diabo àkọ́kọ́ lè tú èrò nípa wọn ní Pakístánì ká,masakhaner,15
Àtẹ̀jáde ìtúmọ̀ 11 Ṣẹẹrẹ 2019 20 : 57 GMT,masakhaner,9
Jannat Ali Pẹ̀lú àwọn alágbèékalẹ̀ láti ilé - iṣẹ́ Sathi àti Track - T .,masakhaner,15
Àwòrán láti ọwọ́ọ Syed Noman .,masakhaner,6
A lò ó pẹ̀lú àṣẹ .,masakhaner,6
nínú oṣù Ẹrẹ́nà ọdún 2018 .,masakhaner,6
Ìwọ́de Afẹ́ Abódiakọ - akọ́diabo ní Lahore .,masakhaner,8
"Oṣù Ọ̀pẹ , ọdún 2018 .",masakhaner,6
Syed Noman ni ó ní àwòrán .,masakhaner,7
Ènìyàn Abódiakọ - akọ́diabo tí ó tó bí 250 láti agbègbè jákèjádò ìlú Pakistan .,masakhaner,15
Ni ọ̀rọ̀ọ rẹ̀ alágbèékáa Jannat Ali ní :,masakhaner,8
A ti fi ẹ̀tọ́ àwọn abódiakọ - akọ́diabo yí iyẹ̀pẹ̀ .,masakhaner,11
iṣẹ́ nínú káràkátà àti ètò ìlera láì sí ìyàsọ́tọ̀ .,masakhaner,10
Wọ́n máa lè jẹ ogún àti ẹ̀tọ́ láti di ìbò .,masakhaner,11
Ayàwòrán Ikọ̀ Afẹ́ Abódiakọ - akọ́diabo ni ó ní àṣẹ .,masakhaner,11
A gba àṣẹ àtúnlòw lọ́wọ́ọ rẹ̀ .,masakhaner,7
Pakistan ti ń sún kẹ́rẹ́ ní ti ìgbé ayé Abódiakọ - akọ́diabo .,masakhaner,13
Àtẹ̀jáde ìtúmọ̀ 12 Ṣẹẹrẹ 2019 18 : 27 GMT,masakhaner,9
Àsìkò yìí jẹ́ èyí tí ó le .,masakhaner,8
"Lóòótọ́ ni ìjìyà àwọn obìnrin , ó wà lóòótọ́ .",masakhaner,10
A fẹ́ àwùjọ tí ẹ̀rù àtijáde ò ti ní bà wá !,masakhaner,12
"Síbẹ̀síbẹ̀ , ìdájọ́ òfin yìí kò le tó , ìtìmọ́lé ọdún méjì sí mẹ́jọ .",masakhaner,15
Ó ṣe pàtàkì kí a fi ọgbọ́n kún àwọn ọ̀rọ̀ náà pẹ̀lú ṣíṣe gidi .,masakhaner,15
Ẹ fi owó yín sí ibi tí ẹnu yín wà .,masakhaner,11
Ẹ yéé pa wá ! ! !,masakhaner,7
Bí àpamọ́ àlọ́ àti ìtàn àtọwọ́dọ́wọ́ ṣe mú ọ̀rọ̀ àyíká di mímọ̀ ní Mekong,masakhaner,14
Àtẹ̀jáde ìtúmọ̀ 18 Ṣẹẹrẹ 2019 11 : 19 GMT,masakhaner,9
Àwòrán tí a mú láti Ibùdó - ìtàkùn - àgbáyé iṣẹ́ Ìtàn Àwọn Ènìyàn .,masakhaner,15
"Toshiyuki Doi , olùdámọ̀ràn àgbà fún Mekong Watch , ní èyí láti sọ :",masakhaner,14
Àwọn agbègbè ní Mekong níbi tí àwọn oníṣẹ́ - ìwádìí ti ṣe iṣẹ́ .,masakhaner,14
Kmhmu’ ní àríwá àti àárín gbùngbùn Laos ; ; 2 .,masakhaner,11
Siphandon ní gúúsù Laos ; 3 .,masakhaner,7
Akha ní àríwá Thailand ; 4 .,masakhaner,7
Thai So atí Isan ní àríwá - ìwọ̀ - oòrùn Thailand ; 5 .,masakhaner,14
Bunong ní àríwá - ìwọ̀ - oòrùn Cambodia .,masakhaner,9
""""""""" , “ Ǹjẹ́ a lè rí àwọn ẹranko wọ̀nyí ní abúlée yín bí ?",masakhaner,15
"Mun Kimprasert , ẹni ọdún 68 .",masakhaner,7
"Mekong Watch ló ni àwòrán , a lò ó pẹ̀lú àṣẹ .",masakhaner,12
"Ní ìgbà kan , ológun kan wọ inú igbó iwin kan .",masakhaner,12
Ó ṣe alábàápàdé ọ̀pọ̀lọpọ̀ ewé kátabá níbẹ̀ ó sì ṣẹ́ wọ́n .,masakhaner,12
Ó wá ọ̀nà títí kò rí .,masakhaner,7
"Àwòrán láti ọwọ́ọ Mekong Watch , a lò ó pẹ̀lú àṣẹ .",masakhaner,12
Mọ àwọn òǹdíje sí ipò ààrẹ Nàìjíríà ọdún 2019,masakhaner,9
Àtẹ̀jáde ìtúmọ̀ 19 Ṣẹẹrẹ 2019 12 : 09 GMT,masakhaner,9
orílẹ̀ - èdè Nàìjíríà .,masakhaner,5
"Muhammad Buhari , Ààrẹ orílẹ̀ - èdè Nàìjíríà .",masakhaner,9
Atiku Abubakar [ Àwòrán Ibùdó - ìtàkùn - àgbáyé Ilé - iṣẹ́ ìpolongo ] .,masakhaner,15
Abubakar ni igbá - kejì ààrẹ ìgbà kan àti òǹdíje lábẹ́ àsíá PDP .,masakhaner,14
Ó ti gbìyànjú sẹ́yìn láti di ààrẹ àmọ́ orí kò ṣe ní oore .,masakhaner,14
Àwọn mìíràn tí ó ní ìrètí sí ipò ààrẹ Nàìjíríà ni :,masakhaner,12
Oby Ezekwesili [ Àwòrán tí àwọn alágbèékalẹ̀ ìpolongo tari síta ],masakhaner,11
Ó jẹ́ ọ̀kan lára olùdásílẹ̀ Ìpolongo # BringBackOurGirls ( BBOG ) .,masakhaner,12
Kingsley Moghalu [ Àwòrán láti ibùdó ìpolongo ] .,masakhaner,9
Moghalu ti ṣiṣẹ́ rí ní United Nations láti ọdún 1992 sí 2008 .,masakhaner,13
Òun ni òǹdíje ní abẹ́ àsíá Ẹgbẹ́ Olóṣèlú Ìtẹ̀síwájú Ọ̀dọ́ – YPP .,masakhaner,13
SR ni à ń pè ní Wikileaks Ilé Adúláwọ̀ .,masakhaner,10
Aré ti ń lọ fún ọjọ́ iwájú orílẹ̀ èdè Nàìjíríà,masakhaner,10
Buhari àti Abubakar ni afigagbága ìdíje ìbò aré yìí .,masakhaner,10
Àwọn méjèèjì ti ń figagbága nínú ìbò Nàìjíríà ní ọjọ́ tí ó ti pẹ́ .,masakhaner,15
Ètò ìgbógunti ìwà àjẹbánu rẹ̀ fì sí ẹ̀gbẹ́ kan .,masakhaner,10
"Bíótiwùkíórí , ó ní láti bá agbára ìwàlóríoyè afigagbága rẹ̀ takọ̀ngbọ̀n .",masakhaner,12
Àtẹ̀jáde ìtúmọ̀ 22 Ṣẹẹrẹ 2019 21 : 45 GMT,masakhaner,9
"Tẹ́lẹ̀ rí , ó ṣiṣẹ́ ní Belgrade Atelje 212 .",masakhaner,10
Àtìlẹyìn fún obìnrin gidi àti òṣèré yìí @ NatasaTasicKnez .,masakhaner,10
"A ní láti ṣiṣẹ́ pọ̀ láti yí i padà ! """"""""",masakhaner,11
Àtẹ̀jáde ìtúmọ̀ 2 Èrèlé 2019 0 : 16 GMT,masakhaner,9
"Ṣùgbọ́n nígbà tí àwọn jàndùkú dé , wọ́n sún láti ‘Savannah’ sí ‘Kingdom’",masakhaner,13
George lé orin rẹ̀ tuntun Montano náà sọ ọ̀rọ̀ ìkẹyìn :,masakhaner,11
Àtẹ̀jáde náà mú ìfura dání bóyá ìjà tòótọ́ ni tàbí ète lásán - làsàn :,masakhaner,15
"Ìfigagbága àwọn akọrin wọ̀nyí ni a mọ̀ sí “ picong """""""" .",masakhaner,12
Àwọn olólùfẹ́ẹ Soca kò le è béèrè ju bẹ́hẹ̀ lọ .,masakhaner,11
Àtẹ̀jáde ìtúmọ̀ 2 Èrèlé 2019 15 : 53 GMT,masakhaner,9
"Spiny Babbler , ẹyẹ tí a kò le è rí níbòmìrán àyàfi ní Nepal .",masakhaner,15
Àwòrán láti ọwọ́ọ Sagar Giri .,masakhaner,6
"Ó dára ní wíwò , iké oríṣiríṣi .",masakhaner,8
Ẹ̀dá ẹyẹ yìí máa ń fò sókè lálá nínú àwọn àkókò kan nínú ọdún .,masakhaner,15
Don Messerschmidt kọ nípa àkọsílẹ̀ tí onímọ̀ - nípa - ẹyẹ S .,masakhaner,13
Dillon Ripley ṣe nípa ẹyẹ náà nínú ìwée rẹ̀ Ìṣàwárí ẹyẹ Spiny Babbler :,masakhaner,14
Àtẹ̀jáde ìtúmọ̀ 4 Èrèlé 2019 15 : 53 GMT,masakhaner,9
"Olúṣẹ́gun Ọbásanjọ́ , Ààrẹ àná orílẹ̀ - èdè Nàìjíríà .",masakhaner,10
Ó kọ ọ́ sínú ìwé náà wípé :,masakhaner,8
"Ọbásanjọ́ , òǹkọ̀wé àpilẹ̀kọ ?",masakhaner,5
"ìtẹ̀síwájú orílè - èdè náà ya pẹ́rẹpẹ̀rẹ . """"""""",masakhaner,9
Àworan Ìkápá Gbogboògbòw láti ẹ̀ka ìjọba US .,masakhaner,8
Ọ̀gágun tí ó ti jagun fẹ̀yìntì kì í sinmi ní orílẹ̀ - èdè Nàìjíríà,masakhaner,14
Òwìwí kan kọ̀ kò kúrò nínú ilé ìgbìmọ̀ ìjọba Tanzania .,masakhaner,11
Àmìi kí ni èyí ?,masakhaner,5
Àtẹ̀jáde ìtúmọ̀ 7 Èrèlé 2019 10 : 57 GMT,masakhaner,9
"Àwòrán láti ọwọ́ọ Pernille Bærendtsen , a lò ó pẹ̀lú àṣẹ .",masakhaner,12
Àpẹẹrẹ wo ni ti òwìwí nínú ilé ìgbìmọ̀ ?,masakhaner,9
Ẹyẹ òwìwí náà ti jẹ́ rírí nínúu gbọ̀ngan ilé ìgbìmọ̀ ìlú Dodoma ní ẹ̀rìnmejì .,masakhaner,15
Àpẹẹrẹ wo ni èyí túmọ̀ sí ?,masakhaner,7
mìíràn tí ó ní í ṣe pẹ̀lú ìṣèlú .,masakhaner,9
Ìtakò jẹ́ dandanàndan nínú ìjọba tiwantiwa tí ó yé kooro .,masakhaner,11
Òwìwí náà ta kété .,masakhaner,5
Èyí jásí wípé kò sí ìbẹ̀rù .,masakhaner,7
Àtẹ̀jáde ìtúmọ̀ 9 Èrèlé 2019 10 : 49 GMT,masakhaner,9
Yomi Kamez ti Quartz Africa ṣàlàyé :,masakhaner,7
Yíyọ - eyín onídàájọ́ àti ìdọ́gba lábẹ́ òfin,masakhaner,8
Adájọ́ Àgbà Orílẹ̀ - èdè Nàìjíríà ( CJN ) .,masakhaner,10
Ẹ̀sùn àìbìkítà àti ìṣowó - ìlú - mọ́kumọ̀ku ni a fi kan Onnoghen .,masakhaner,14
Apá IV ìwé òfin náà túbọ̀ sọ síwájú nípa òfin yìí .,masakhaner,12
Ààrẹ orílẹ̀ - èdè Nàìjíríà Muhammadu Buhari kò tẹ̀lé àwọn àlàálẹ̀ wọ̀nyí .,masakhaner,13
"Ìwà ìfagbáraṣèjọba ni ààrẹ hù , bẹ́ẹ̀ ni kò sì bá òfin mú .",masakhaner,14
"Ní oríi gbàgede ẹ̀rọ - alátagbà Twitter , àwọn ènìà ń sọ .",masakhaner,13
Ìgbógunti ọ̀rọ̀ ìkórìíra ni gbólóhùn tuntun ‘ààbò orílẹ̀ - èdè’,masakhaner,10
Ẹ̀rọ - alátagbà àti ìbò orílẹ̀ - èdè Nàìjíríà,masakhaner,9
Àtẹ̀jáde ìtúmọ̀ 10 Èrèlé 2019 10 : 59 GMT,masakhaner,9
"Àwòrán láti ọwọ́ọ Georgia Popplewell , a lò ó pẹ̀lú àṣẹ .",masakhaner,12
Ojúnà jẹ́ ohun àwọn ènìyàn .,masakhaner,6
Àmọ́ kí ẹnikẹ́ni máà rò wípé iṣẹ́ ọpọlọ nìkan ni ìrìnàjò sí Ìwọ́de Ojúnà .,masakhaner,15
Orin tí a gbé jáde ní ìgbà tí ó yẹ .,masakhaner,11
"“ Savannah Grass """""""" láti ọwọ́ọ Kes",masakhaner,7
"“ Savannah Grass """""""" jẹ́ ìpè sí ìrírí idán ayée àjọ̀dún yìí .",masakhaner,13
"“ Rag Storm """""""" láti ọwọ́ọ Super Blue , pẹ̀lú àjọṣepọ̀ 3 Canal",masakhaner,13
"“ Famalay """""""" lọ́wọ́ọ Machel Montano , Bunji Garlin àti Skinny Fabulous",masakhaner,12
Àwọn kan ní ẹ̀jẹ̀ ni àmọ́ wọn kò fẹ́ rí oòrùn,masakhaner,11
Famalay kì í bẹ̀rù láyé láti tì ọ́ lẹ́yìn ní ìgbà gbogbo …,masakhaner,13
Èyí kì í ṣe wípé orin mẹ́ta péré ni ó ń du oyè .,masakhaner,14
Jẹ́ kí àwọn òkú ó sọ ìtàn nípa Hong Kong,masakhaner,10
Àtẹ̀jáde ìtúmọ̀ 14 Èrèlé 2019 12 : 32 GMT,masakhaner,9
"Òpópónà Ilé - ìsìn òrìṣà , Yau Ma Tei , Hong Kong .",masakhaner,13
Medium ti ṣe àtẹ̀jáde ẹ̀dàa ìròyìn yìí ṣáájú èyí .,masakhaner,10
"Oníṣẹ́ ìlú ni àwọn amọ̀nà , olùkọ́ , oníṣègùn àti àwọn onímọ̀ mìíràn .",masakhaner,14
"Ó súnmọ́ , síbẹ̀ ó jìnà",masakhaner,6
Ọ̀pọ̀lọpọ̀ ńláǹlà ni a pín sí kéékèèké .,masakhaner,8
Àìmọye àwọn ènìyàn tí ó wà nínú ìrìnàjò afẹ́ náà jẹ́ àgbàlagbà .,masakhaner,13
Ẹgbẹ̀rún 150 àwọn ènìyàn wọ̀nyí ni ó ń dá gbé .,masakhaner,11
Àmọ́ gbígbé pẹ̀lú ẹbí tàbí ọ̀rẹ́ kò kan ti ìtìlẹyìn .,masakhaner,11
Obìrin náà jẹ èrè iṣẹ́ ọwọ́ọ rẹ̀ ní ẹ̀wọ̀n .,masakhaner,10
Ìpànìyàn ní àárín àwọn ènìyàn,masakhaner,5
Ẹ̀bùn ni ó yẹ kí ọbẹ̀ náà jẹ́ fún ẹ̀gbọ́n náà .,masakhaner,12
Ìpànìyàn mìíràn wáyé ní ilé ìtaja - ohun - èlò - inú - ilé .,masakhaner,15
Ẹ̀rọ - ayàwòrán amóhùnmáwòrán ká ìṣẹ̀lẹ̀ náà sílẹ̀ .,masakhaner,9
Àlábàápàdé àwọn ẹ̀mí àti òjìjíi wọn,masakhaner,6
Ọ̀pọ̀ àwọn arìnrìn - àjò afẹ́ jẹ́ akẹ́kọ̀ọ́ ilé - ẹ̀kọ́ gíga .,masakhaner,13
Iṣẹ́ẹ gbogbo wa ni láti dóòlà ẹ̀míi wọn ní yàráa pàjàwìrì .,masakhaner,12
Àmọ́ wọ́n máa ń kanra nígbà mìíràn .,masakhaner,8
"Onírúurú ikú ni yóò pa gbogbo àwọn olùgbée 20 , 000 Yau Ma Tei .",masakhaner,15
Ohun tí ó ń fa ikú ni ìbàjẹ́ ọkàn tí a ò wò sàn .,masakhaner,15
"Ìbàjẹ́ ọkàn ní ìwòsàn , a sì lè dènà ìpànìyàn .",masakhaner,11
Ó lè lo ọ̀nà mìíràn .,masakhaner,6
Àtẹ̀jáde ìtúmọ̀ 20 Èrèlé 2019 20 : 16 GMT,masakhaner,9
Ìfọ̀rọ̀wọ́rọ̀ Ààrẹ Ilham Aliyev àti amóhùnmáwòran REAL TV ní Oṣù Èrèlé 12 .,masakhaner,13
Àpá àwòrán wá láti REAL TV ẹ̀rọ - alátagbà YouTube channel .,masakhaner,12
Ìdáhùn sí ìbéèrè yìí kọyọyọ ní Azerbaijan .,masakhaner,8
"Ìfọ̀rọ̀wánilẹ́nuwo Ààrẹ Ilham Aliyev's pẹ̀lú REAL TV ní ọjọ́ 12 , oṣù Èrèlé .",masakhaner,14
Àwòrán láti orí ẹ̀rọ - alátagbà YouTube ti REAL TV .,masakhaner,11
A kò rí ohun tuntun kan gbámu .,masakhaner,8
Mo wo ìtàkùrọsọ àkọ́kọ́ tí Ilham Aliyev ṣe pẹ̀lú oníròyìn ilẹ̀ yìí kan .,masakhaner,14
Nítorí pé a ti ń fún un l'ésì fún ọdún pípẹ́ .,masakhaner,12
Kò sí hóró òótọ́ kán nínú ìtàkùrọsọ ọ̀hún .,masakhaner,9
Ní àkótán : ara ò rọ ìjọba !,masakhaner,8
"Nǹkan kan ṣo tí mo gbọ́ ni “ Ìyá àgbà Saray """""""" .",masakhaner,13
